Time	1FF	1Ia	1Vm	2FF	2Vm	AVm	BIa	BVm	
0.8588	0.1414577	5E-09	-0.02284743	0.759817	0.0819634	0.07077987	0	-0.1	
0.859	0.1414577	5E-09	-0.02284743	0.759817	0.0819634	0.07081987	0	-0.1	
0.8592	0.1414577	5E-09	-0.02284743	0.759817	0.0819634	0.07085986	0	-0.1	
0.8594	0.1414577	5E-09	-0.02284743	0.759817	0.0819634	0.07089987	0	-0.1	
0.8596	0.1414577	5E-09	-0.02284743	0.759817	0.0819634	0.07093987	0	-0.1	
0.8598	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07097987	0	-0.1	
0.86	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07101987	0	-0.1	
0.8602	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07105987	0	-0.1	
0.8604	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07109987	0	-0.1	
0.8606	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07113986	0	-0.1	
0.8608	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07117987	0	-0.1	
0.861	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07121987	0	-0.1	
0.8612	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07125986	0	-0.1	
0.8613999	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07129987	0	-0.1	
0.8616	0.1416286	5E-09	-0.02279048	0.7618166	0.08236333	0.07133987	0	-0.1	
0.8618	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07137987	0	-0.1	
0.862	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07141986	0	-0.1	
0.8622	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07145987	0	-0.1	
0.8624	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07149987	0	-0.1	
0.8626	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07153986	0	-0.1	
0.8628	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07157987	0	-0.1	
0.863	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07161987	0	-0.1	
0.8631999	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07165986	0	-0.1	
0.8634	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07169987	0	-0.1	
0.8636	0.141796	5E-09	-0.02273467	0.7638163	0.08276326	0.07173987	0	-0.1	
0.8638	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07177986	0	-0.1	
0.864	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07181986	0	-0.1	
0.8642	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07185987	0	-0.1	
0.8644	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07189987	0	-0.1	
0.8646	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07193986	0	-0.1	
0.8648	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07197987	0	-0.1	
0.8649999	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07201987	0	-0.1	
0.8652	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07205986	0	-0.1	
0.8654	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07209986	0	-0.1	
0.8656	0.1419601	5E-09	-0.02267997	0.765816	0.08316319	0.07213987	0	-0.1	
0.8658	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07217987	0	-0.1	
0.866	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07221986	0	-0.1	
0.8662	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07225987	0	-0.1	
0.8664	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07229987	0	-0.1	
0.8666	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07233986	0	-0.1	
0.8668	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07237986	0	-0.1	
0.867	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07241987	0	-0.1	
0.8672	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07245987	0	-0.1	
0.8674	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07249986	0	-0.1	
0.8676	0.1421209	5E-09	-0.02262637	0.7678156	0.08356313	0.07253987	0	-0.1	
0.8678	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07257987	0	-0.1	
0.868	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07261986	0	-0.1	
0.8682	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07265987	0	-0.1	
0.8684	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07269987	0	-0.1	
0.8686	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07273987	0	-0.1	
0.8688	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07277986	0	-0.1	
0.869	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07281987	0	-0.1	
0.8692	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07285987	0	-0.1	
0.8694	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07289986	0	-0.1	
0.8696	0.1422785	5E-09	-0.02257385	0.7698153	0.08396306	0.07293987	0	-0.1	
0.8698	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07297987	0	-0.1	
0.87	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07301986	0	-0.1	
0.8702	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07305986	0	-0.1	
0.8704	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07309987	0	-0.1	
0.8706	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07313987	0	-0.1	
0.8708	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07317986	0	-0.1	
0.871	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07321987	0	-0.1	
0.8712	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07325987	0	-0.1	
0.8714	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07329986	0	-0.1	
0.8716	0.1424329	5E-09	-0.02252237	0.7718149	0.08436299	0.07333986	0	-0.1	
0.8718	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07337987	0	-0.1	
0.872	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07341987	0	-0.1	
0.8722	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07345986	0	-0.1	
0.8724	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07349987	0	-0.1	
0.8726	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07353987	0	-0.1	
0.8728	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07357986	0	-0.1	
0.873	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07361986	0	-0.1	
0.8732	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07365987	0	-0.1	
0.8734	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07369987	0	-0.1	
0.8736	0.1425842	5E-09	-0.02247192	0.7738147	0.08476294	0.07373986	0	-0.1	
0.8738	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07377987	0	-0.1	
0.874	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07381987	0	-0.1	
0.8742	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07385986	0	-0.1	
0.8744	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07389987	0	-0.1	
0.8746	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07393987	0	-0.1	
0.8748	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07397986	0	-0.1	
0.875	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07401986	0	-0.1	
0.8752	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07405987	0	-0.1	
0.8754	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07409987	0	-0.1	
0.8756	0.1427325	5E-09	-0.02242249	0.7758144	0.08516289	0.07413986	0	-0.1	
0.8758	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07417987	0	-0.1	
0.876	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07421987	0	-0.1	
0.8762	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07425986	0	-0.1	
0.8764	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07429986	0	-0.1	
0.8766	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07433987	0	-0.1	
0.8768	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07437987	0	-0.1	
0.877	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07441986	0	-0.1	
0.8772	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07445987	0	-0.1	
0.8774	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07449987	0	-0.1	
0.8776	0.1428779	5E-09	-0.02237403	0.7778141	0.08556283	0.07453986	0	-0.1	
0.8778	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07457986	0	-0.1	
0.878	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07461987	0	-0.1	
0.8782	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07465986	0	-0.1	
0.8784	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07469986	0	-0.1	
0.8786	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07473987	0	-0.1	
0.8788	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07477987	0	-0.1	
0.8789999	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07481986	0	-0.1	
0.8792	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07485987	0	-0.1	
0.8794	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07489987	0	-0.1	
0.8796	0.1430203	5E-09	-0.02232656	0.7798139	0.08596278	0.07493987	0	-0.1	
0.8798	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07497986	0	-0.1	
0.88	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07501987	0	-0.1	
0.8802	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07505987	0	-0.1	
0.8804	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07509986	0	-0.1	
0.8806	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07513987	0	-0.1	
0.8807999	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07517987	0	-0.1	
0.881	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07521986	0	-0.1	
0.8812	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07525986	0	-0.1	
0.8814	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07529987	0	-0.1	
0.8816	0.1431599	5E-09	-0.02228002	0.7818136	0.08636273	0.07533987	0	-0.1	
0.8818	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07537986	0	-0.1	
0.882	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07541987	0	-0.1	
0.8822	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07545987	0	-0.1	
0.8824	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07549986	0	-0.1	
0.8825999	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07553986	0	-0.1	
0.8828	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07557987	0	-0.1	
0.883	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07561986	0	-0.1	
0.8832	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07565986	0	-0.1	
0.8834	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07569987	0	-0.1	
0.8836	0.1432967	5E-09	-0.02223442	0.7838134	0.08676267	0.07573987	0	-0.1	
0.8838	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07577986	0	-0.1	
0.884	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07581986	0	-0.1	
0.8842	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07585987	0	-0.1	
0.8844	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07589986	0	-0.1	
0.8846	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07593986	0	-0.1	
0.8848	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07597987	0	-0.1	
0.885	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07601987	0	-0.1	
0.8852	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07605986	0	-0.1	
0.8854	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07609987	0	-0.1	
0.8856	0.1434308	5E-09	-0.02218973	0.7858131	0.08716262	0.07613987	0	-0.1	
0.8858	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07617986	0	-0.1	
0.886	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07621986	0	-0.1	
0.8862	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07625987	0	-0.1	
0.8864	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07629987	0	-0.1	
0.8866	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07633986	0	-0.1	
0.8868	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07637987	0	-0.1	
0.887	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07641987	0	-0.1	
0.8872	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07645986	0	-0.1	
0.8874	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07649986	0	-0.1	
0.8876	0.1435622	5E-09	-0.02214594	0.7878128	0.08756257	0.07653987	0	-0.1	
0.8878	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07657987	0	-0.1	
0.888	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07661986	0	-0.1	
0.8882	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07665987	0	-0.1	
0.8884	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07669987	0	-0.1	
0.8886	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07673986	0	-0.1	
0.8888	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07677986	0	-0.1	
0.889	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07681987	0	-0.1	
0.8892	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07685987	0	-0.1	
0.8894	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07689986	0	-0.1	
0.8896	0.1436909	5E-09	-0.02210302	0.7898126	0.08796252	0.07693987	0	-0.1	
0.8898	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07697987	0	-0.1	
0.89	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07701986	0	-0.1	
0.8902	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07705986	0	-0.1	
0.8904	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07709987	0	-0.1	
0.8906	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07713987	0	-0.1	
0.8908	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07717986	0	-0.1	
0.891	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07721987	0	-0.1	
0.8912	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07725987	0	-0.1	
0.8914	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07729986	0	-0.1	
0.8916	0.1438171	5E-09	-0.02206096	0.7918123	0.08836246	0.07733987	0	-0.1	
0.8918	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07737987	0	-0.1	
0.892	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07741986	0	-0.1	
0.8922	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07745986	0	-0.1	
0.8924	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07749987	0	-0.1	
0.8926	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07753987	0	-0.1	
0.8928	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07757986	0	-0.1	
0.893	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07761987	0	-0.1	
0.8932	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07765987	0	-0.1	
0.8934	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07769986	0	-0.1	
0.8936	0.1439408	5E-09	-0.02201974	0.793812	0.08876241	0.07773986	0	-0.1	
0.8938	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07777987	0	-0.1	
0.894	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07781987	0	-0.1	
0.8942	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07785986	0	-0.1	
0.8944	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07789987	0	-0.1	
0.8946	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07793987	0	-0.1	
0.8947999	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07797986	0	-0.1	
0.895	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07801986	0	-0.1	
0.8952	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07805987	0	-0.1	
0.8954	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07809986	0	-0.1	
0.8956	0.144062	5E-09	-0.02197935	0.7958118	0.08916236	0.07813986	0	-0.1	
0.8958	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07817987	0	-0.1	
0.896	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07821987	0	-0.1	
0.8962	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07825986	0	-0.1	
0.8964	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07829987	0	-0.1	
0.8965999	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07833987	0	-0.1	
0.8968	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07837986	0	-0.1	
0.897	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07841986	0	-0.1	
0.8972	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07845987	0	-0.1	
0.8974	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07849987	0	-0.1	
0.8976	0.1441807	5E-09	-0.02193976	0.7978115	0.0895623	0.07853986	0	-0.1	
0.8978	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07857987	0	-0.1	
0.898	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07861987	0	-0.1	
0.8982	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07865986	0	-0.1	
0.8983999	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07869986	0	-0.1	
0.8986	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07873987	0	-0.1	
0.8988	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07877987	0	-0.1	
0.899	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07881986	0	-0.1	
0.8992	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07885987	0	-0.1	
0.8994	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07889987	0	-0.1	
0.8996	0.1442971	5E-09	-0.02190096	0.7998112	0.08996225	0.07893986	0	-0.1	
0.8998	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07897986	0	-0.1	
0.9	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07901987	0	-0.1	
0.9001999	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07905987	0	-0.1	
0.9004	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07909986	0	-0.1	
0.9006	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07913987	0	-0.1	
0.9008	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07917987	0	-0.1	
0.901	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07921986	0	-0.1	
0.9012	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07925986	0	-0.1	
0.9014	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07929987	0	-0.1	
0.9016	0.1444112	5E-09	-0.02186294	0.8018111	0.09036221	0.07933986	0	-0.1	
0.9018	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07937986	0	-0.1	
0.902	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07941987	0	-0.1	
0.9022	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07945987	0	-0.1	
0.9024	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07949986	0	-0.1	
0.9026	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07953987	0	-0.1	
0.9028	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07957987	0	-0.1	
0.903	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07961986	0	-0.1	
0.9032	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07965986	0	-0.1	
0.9034	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07969987	0	-0.1	
0.9036	0.144523	5E-09	-0.02182568	0.8038109	0.09076218	0.07973987	0	-0.1	
0.9038	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07977986	0	-0.1	
0.904	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07981987	0	-0.1	
0.9042	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07985987	0	-0.1	
0.9044	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07989986	0	-0.1	
0.9046	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07993986	0	-0.1	
0.9048	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.07997987	0	-0.1	
0.905	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.08001987	0	-0.1	
0.9052	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.08005986	0	-0.1	
0.9054	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.08009987	0	-0.1	
0.9056	0.1446325	5E-09	-0.02178917	0.8058107	0.09116214	0.08013987	0	-0.1	
0.9058	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08017986	0	-0.1	
0.906	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08021986	0	-0.1	
0.9062	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08025987	0	-0.1	
0.9064	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08029987	0	-0.1	
0.9066	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08033986	0	-0.1	
0.9068	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08037987	0	-0.1	
0.907	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08041987	0	-0.1	
0.9072	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08045986	0	-0.1	
0.9074	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08049987	0	-0.1	
0.9076	0.1447399	5E-09	-0.02175338	0.8078105	0.0915621	0.08053987	0	-0.1	
0.9078	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08057987	0	-0.1	
0.908	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08061986	0	-0.1	
0.9082	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08065987	0	-0.1	
0.9084	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08069987	0	-0.1	
0.9086	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08073986	0	-0.1	
0.9088	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08077987	0	-0.1	
0.909	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08081987	0	-0.1	
0.9092	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08085986	0	-0.1	
0.9094	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08089986	0	-0.1	
0.9096	0.1448451	5E-09	-0.02171832	0.8098103	0.09196206	0.08093987	0	-0.1	
0.9098	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08097987	0	-0.1	
0.91	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08101986	0	-0.1	
0.9102	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08105987	0	-0.1	
0.9104	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08109987	0	-0.1	
0.9106	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08113987	0	-0.1	
0.9108	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08117986	0	-0.1	
0.911	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08121987	0	-0.1	
0.9112	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08125987	0	-0.1	
0.9114	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08129986	0	-0.1	
0.9116	0.1449482	5E-09	-0.02168395	0.8118101	0.09236202	0.08133987	0	-0.1	
0.9118	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08137987	0	-0.1	
0.912	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08141986	0	-0.1	
0.9122	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08145986	0	-0.1	
0.9123999	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08149987	0	-0.1	
0.9126	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08153987	0	-0.1	
0.9128	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08157986	0	-0.1	
0.913	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08161987	0	-0.1	
0.9132	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08165987	0	-0.1	
0.9134	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08169986	0	-0.1	
0.9136	0.1450492	5E-09	-0.02165027	0.8138099	0.09276199	0.08173987	0	-0.1	
0.9138	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08177987	0	-0.1	
0.914	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08181987	0	-0.1	
0.9141999	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08185986	0	-0.1	
0.9144	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08189987	0	-0.1	
0.9146	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08193987	0	-0.1	
0.9148	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08197986	0	-0.1	
0.915	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08201987	0	-0.1	
0.9152	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08205987	0	-0.1	
0.9154	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08209987	0	-0.1	
0.9156	0.1451482	5E-09	-0.02161726	0.8158097	0.09316195	0.08213986	0	-0.1	
0.9158	0.1452453	5E-09	-0.02158492	0.8178096	0.09356191	0.08217987	0	-0.1	
